id,aligned_id,line,catalogue_id,work_id
131,131,“You’ll always be the same … always the same … always the same …”,17,RO005TR03
132,132,"And so saying Reason grabbed Folly by the wrists and dragged her outside. Then she went in and closed the door. Folly still moaned some entreaties, growled some curses, but she soon gave up, stuck out her tongue as a jeer, and went on her way …",17,RO005TR03
133,133,IX,17,RO005TR03
134,134,Transition,17,RO005TR03
135,135,"And now watch the skill, the art with which I make the greatest transition in this book. Watch. My delirium began in Virgília’s presence. Virgília was the great sin of my youth. There’s no youth without childhood, childhood presumes birth, and here is how we come, effortlessly, to that day of October 20, 1805, on which I was born. See? Seamlessly, nothing to divert the reader’s calm attention, nothing.",17,RO005TR03
136,136,"So the book goes on like this with all of method’s advantages but without method’s rigidity. It was about time. Because this business of method, being something indispensable, is better still if it comes without a necktie or suspenders, but, rather, a little cool and loose, like someone who doesn’t care about the woman next door or the policeman on the block. It’s like eloquence, because there’s one kind that’s genuine and vibrant, with a natural and fascinating art, and another that’s stiff, sticky, and stale. Let’s get along to October 20th.",17,RO005TR03
137,137,X,17,RO005TR03
138,138,On that Day,17,RO005TR03
139,139,"On that day the family tree of the Cubases blossomed with a delicate flower. I was born. I was received in the arms of Pascoela, the celebrated midwife from Minho, who boasted of having opened the door to the world for a whole generation of aristocrats. It’s possible that my father had heard that declaration, but I think that paternal feeling was what induced him to show her his gratification with two half-doubloons. Washed and swathed, I immediately became the hero of our house. Everybody predicted for me what best fitted his taste. My Uncle Joßo, the former infantry officer, saw a certain Bonapartean look in me, which made my father nauseous when he heard it. My Uncle Ildefonso, a simple priest at the time, sensed a canon in me.",17,RO005TR03
140,140,"“A canon’s what he’s going to be, and I say no more so that it won’t look like pride, but I wouldn’t be the least bit surprised if God has destined him for a bishopric … That’s right, a bishopric. It’s not impossible. What do you say, brother Bento?”",17,RO005TR03
141,141,"My father replied to all that I would be whatever God wished me to be and he lifted me up into the air as if he intended to show me to the city and to the world. He was asking everybody if I looked like him, if I was intelligent, handsome …",17,RO005TR03
142,142,"I tell these things haphazardly, according to what I heard years later. I’m ignorant of the greater part of the details of that famous day. I do know that the neighborhood came or sent greetings to the newborn and for the first week there were a lot of visitors to our house. There wasn’t a single sedan chair that wasn’t in use. There were a lot of frock coats and breeches in circulation. If I don’t mention the caresses, kisses, admiration, and blessings it’s because if I did the chapter would never end and I must end it.",17,RO005TR03
143,143,"Note: I can’t say anything about my baptism because nobody has spoken to me in that regard unless to say that it was one of the grandest affairs of the following year, 1806. I was baptized in São Domingos church one Tuesday in March, a clear day, bright and pure, with Colonel Rodrigues de Matos and his wife as godparents. They were both descendants of old northern families and truly an honor to the blood that flowed in their veins, which in times past had been shed in the war against Holland. I think the names of both were the first things I learned and I must have repeated them quite graciously or revealed some precocious talent because there was no stranger before whom I wasn’t obliged to recite them.",17,RO005TR03
144,144,"“Young man, tell these gentlemen your godfather’s name.”",17,RO005TR03
145,145,“My godfather? He’s the Honorable Colonel Paulo Vaz Lobo César de Andrade e Sousa Rodrigues de Matos. My godmother is the Honorable Dona Maria Luísa de Macedo Resende e Sousa Rodrigues de Matos.”,17,RO005TR03
146,146,"“Your boy is a sharp one,” the listeners would exclaim.",17,RO005TR03
147,147,"“Very sharp,” my father would agree, and his eyes dripped with pride and he would lay his hand on my head, stare at me for a long time lovingly, bursting with pride.",17,RO005TR03
148,148,"Note: I began to walk. I don’t know exactly when, but ahead of time. Perhaps in order to speed up nature they had me hold onto chairs, held me by the diaper, gave me a wooden cart.",17,RO005TR03
149,149,"“By yourself, by yourself, little master, by yourself, by yourself,” the nursemaid would say to me.",17,RO005TR03
